url,id,num_keywords,keywords
https://br.indeed.com/viewjob?jk=dc8c8ea75c506e2d,dc8c8ea75c506e2d,6,"Kanban, Metodologias ágeis, MongoDB, MySQL, SQL, Scrum"
https://br.indeed.com/viewjob?jk=cc714a7b4dda3199,cc714a7b4dda3199,6,"Frameworks, Machine learning, PyTorch, Scikit-learn, TensorFlow, UPS"
https://br.indeed.com/viewjob?jk=76867024b0b63cdc,76867024b0b63cdc,6,"Arquitetura de software, CEM, Frameworks, Kanban, SQL, Scrum"
https://br.indeed.com/viewjob?jk=1db4ed6a42cb663a,1db4ed6a42cb663a,6,"Aprendizado de máquina, Engenharia de software, Machine learning, Metodologias ágeis, SQL, Scrum"
https://br.indeed.com/viewjob?jk=801d7aa9a2b5d715,801d7aa9a2b5d715,6,"EMI, Inteligência artificial, Kanban, Levantamento de requisitos, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=3d0b1157a4eaed85,3d0b1157a4eaed85,6,"Análise de sistemas, Kanban, Metodologias ágeis, Regressão, SQL, Testes de software"
https://br.indeed.com/viewjob?jk=f7c0b84fe5ad2c70,f7c0b84fe5ad2c70,6,"Análise de dados, CEM, EMI, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=649bfcafc8df861f,649bfcafc8df861f,6,"Modelagem de dados, MongoDB, MySQL, PostgreSQL, SQL, Scrum"
https://br.indeed.com/viewjob?jk=09bc5ace58c4588e,09bc5ace58c4588e,6,"Engenharia de software, Frameworks, Inteligência artificial, IoT, SQL, UPS"
https://br.indeed.com/viewjob?jk=e40ec43e9e980b07,e40ec43e9e980b07,6,"CEM, EMI, Metodologias ágeis, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=f8a226f35bbe0799,f8a226f35bbe0799,6,"Análise de dados, EMI, IoT, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=6fcd028a7249415e,6fcd028a7249415e,6,"Análise de dados, EMI, Kanban, Metodologias ágeis, SQL, Scrum"
https://br.indeed.com/viewjob?jk=14995ef176a57ef1,14995ef176a57ef1,6,"Kanban, Machine learning, Metodologias ágeis, Modelos preditivos, SQL, Scrum"
https://br.indeed.com/viewjob?jk=8adf91d69f636a09,8adf91d69f636a09,6,"Arquitetura de software, EMI, Engenharia de software, Frameworks, Metodologias ágeis, Modelagem de dados"
https://br.indeed.com/viewjob?jk=eaba9a9a8bc0b23f,eaba9a9a8bc0b23f,6,"Análise de sistemas, Arquitetura de software, Levantamento de requisitos, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=76305b930db6143e,76305b930db6143e,6,"IoT, Kanban, Metodologias ágeis, PostgreSQL, SQL, Scrum"
https://br.indeed.com/viewjob?jk=5e69ad2424c73873,5e69ad2424c73873,6,"IoT, Kanban, Metodologias ágeis, PostgreSQL, SQL, Scrum"
https://br.indeed.com/viewjob?jk=d1f8b6f83b78ab21,d1f8b6f83b78ab21,6,"CEM, Frameworks, MySQL, PostgreSQL, Regressão, SQL"
https://br.indeed.com/viewjob?jk=cfeded5a2ae07c59,cfeded5a2ae07c59,6,"Engenharia de software, Frameworks, Inteligência artificial, IoT, Levantamento de requisitos, SQL"
https://br.indeed.com/viewjob?jk=f3375ec923c031cd,f3375ec923c031cd,6,"EMI, Engenharia de software, Frameworks, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=13f77124d69ce9dd,13f77124d69ce9dd,6,"Frameworks, Kanban, Machine learning, Metodologias ágeis, Modelos preditivos, Scrum"
https://br.indeed.com/viewjob?jk=9469446e74c243fe,9469446e74c243fe,6,"CEM, EMI, Kanban, Metodologias ágeis, SQL, Scrum"
